Search Conditions

Interferome Type	Any
Interferome SubType	Any
Treatment Concentration	Any
Treatment Time	Any
Vivo/Vitro	Any
Species	Mus musculus
System	Any
Organ	embryo
Cell	fibroblast
Cell Line	Any
Normal/Abnormal	Any
Fold Change Up	1.0
Fold Change Down	1.0
Ensembl Id List	ENSMUSG00000049658;ENSMUSG00000033444;ENSMUSG00000104713;ENSMUSG00000045983;ENSMUSG00000033565;ENSMUSG00000038780;ENSMUSG00000029761;ENSMUSG00000026896;ENSMUSG00000022280;ENSMUSG00000021870;ENSMUSG00000022016;ENSMUSG00000069893;ENSMUSG00000006740;ENSMUSG00000046785;ENSMUSG00000049323;ENSMUSG00000001870;ENSMUSG00000029174;ENSMUSG00000030447;ENSMUSG00000045482;ENSMUSG00000031103;ENSMUSG00000032560;ENSMUSG00000002052;ENSMUSG00000015243;ENSMUSG00000032253;ENSMUSG00000003660;ENSMUSG00000020256;ENSMUSG00000024548;ENSMUSG00000025241;ENSMUSG00000040537;ENSMUSG00000085438;ENSMUSG00000020817;ENSMUSG00000032187;ENSMUSG00000036053;ENSMUSG00000020189;ENSMUSG00000057230;ENSMUSG00000004568;ENSMUSG00000036698;ENSMUSG00000020532;ENSMUSG00000034311;ENSMUSG00000021171;ENSMUSG00000003435;ENSMUSG00000094483;ENSMUSG00000027422;ENSMUSG00000042410;ENSMUSG00000052727;ENSMUSG00000034297;ENSMUSG00000018501;ENSMUSG00000042487;ENSMUSG00000055320;ENSMUSG00000022231;ENSMUSG00000005871;ENSMUSG00000031393;ENSMUSG00000036879;ENSMUSG00000024104;ENSMUSG00000032777;ENSMUSG00000010277;ENSMUSG00000039000;ENSMUSG00000026604;ENSMUSG00000034485;ENSMUSG00000049550;ENSMUSG00000035623;ENSMUSG00000015597;ENSMUSG00000004798;ENSMUSG00000013076;ENSMUSG00000040549;ENSMUSG00000026553;ENSMUSG00000026469;ENSMUSG00000056427;ENSMUSG00000031284;ENSMUSG00000047735;ENSMUSG00000090112;ENSMUSG00000061436;ENSMUSG00000028268;ENSMUSG00000029505;ENSMUSG00000020706;ENSMUSG00000031647;ENSMUSG00000026305;ENSMUSG00000042446;ENSMUSG00000003226;ENSMUSG00000006678;ENSMUSG00000021500;ENSMUSG00000033009;ENSMUSG00000033799;ENSMUSG00000041133;ENSMUSG00000034088;ENSMUSG00000021782;ENSMUSG00000038773;ENSMUSG00000038039;ENSMUSG00000035248;ENSMUSG00000040463;ENSMUSG00000021279;ENSMUSG00000022021;ENSMUSG00000021686;ENSMUSG00000038172;ENSMUSG00000021036;ENSMUSG00000024054;ENSMUSG00000035152;ENSMUSG00000040296;ENSMUSG00000036550;ENSMUSG00000032411;ENSMUSG00000071659;ENSMUSG00000007682;ENSMUSG00000020721;ENSMUSG00000071054;ENSMUSG00000025060;ENSMUSG00000042207;ENSMUSG00000037234;ENSMUSG00000078684;ENSMUSG00000037487;ENSMUSG00000026181;ENSMUSG00000029772;ENSMUSG00000009575;ENSMUSG00000026482;ENSMUSG00000028991;ENSMUSG00000025453;ENSMUSG00000043535;ENSMUSG00000038679;ENSMUSG00000022801;ENSMUSG00000031960;ENSMUSG00000004677;ENSMUSG00000042426;ENSMUSG00000022191;ENSMUSG00000043279;ENSMUSG00000049502;ENSMUSG00000016018;ENSMUSG00000033964;ENSMUSG00000040022;ENSMUSG00000017119;ENSMUSG00000035726;ENSMUSG00000042390;ENSMUSG00000028207;ENSMUSG00000047248;ENSMUSG00000015501;ENSMUSG00000047747;ENSMUSG00000036097;ENSMUSG00000068036;ENSMUSG00000018401;ENSMUSG00000031592;ENSMUSG00000042644;ENSMUSG00000002455;ENSMUSG00000037416;ENSMUSG00000014496;ENSMUSG00000034636;ENSMUSG00000049553;ENSMUSG00000030516;ENSMUSG00000029992;ENSMUSG00000047412;ENSMUSG00000059263;ENSMUSG00000031715;ENSMUSG00000021366;ENSMUSG00000027652;ENSMUSG00000069793;ENSMUSG00000057406;ENSMUSG00000021140;ENSMUSG00000025907;ENSMUSG00000027668;ENSMUSG00000020859;ENSMUSG00000058655;ENSMUSG00000028228;ENSMUSG00000025487;ENSMUSG00000061665;ENSMUSG00000030016;ENSMUSG00000021843;ENSMUSG00000029578;ENSMUSG00000029238;ENSMUSG00000040423;ENSMUSG00000024937;ENSMUSG00000069729;ENSMUSG00000033420;ENSMUSG00000024120;ENSMUSG00000038872;ENSMUSG00000030738;ENSMUSG00000033487;ENSMUSG00000029502;ENSMUSG00000057133;ENSMUSG00000025860;ENSMUSG00000040481;ENSMUSG00000043909;ENSMUSG00000039967;ENSMUSG00000028053;ENSMUSG00000008575;ENSMUSG00000035476;ENSMUSG00000028556;ENSMUSG00000033769;ENSMUSG00000029729;ENSMUSG00000026490;ENSMUSG00000063286;ENSMUSG00000049076;ENSMUSG00000090942;ENSMUSG00000039202;ENSMUSG00000014329;ENSMUSG00000031540;ENSMUSG00000066036;ENSMUSG00000027288;ENSMUSG00000034377;ENSMUSG00000018974;ENSMUSG00000035569;ENSMUSG00000030583;ENSMUSG00000020075;ENSMUSG00000047126;ENSMUSG00000019978;ENSMUSG00000028149;ENSMUSG00000024795;ENSMUSG00000015002;ENSMUSG00000061136;ENSMUSG00000038759;ENSMUSG00000020716;ENSMUSG00000038766;ENSMUSG00000028613;ENSMUSG00000034621;ENSMUSG00000036499;ENSMUSG00000022641;ENSMUSG00000018199;ENSMUSG00000031386;ENSMUSG00000027770;ENSMUSG00000033066;ENSMUSG00000026384;ENSMUSG00000023845;ENSMUSG00000068284;ENSMUSG00000036104;ENSMUSG00000038943;ENSMUSG00000024290;ENSMUSG00000024991;ENSMUSG00000027665;ENSMUSG00000034480;ENSMUSG00000029461;ENSMUSG00000090100;ENSMUSG00000044791;ENSMUSG00000062127;ENSMUSG00000005417;ENSMUSG00000059495;ENSMUSG00000050244;ENSMUSG00000039959;ENSMUSG00000031314;ENSMUSG00000039126;ENSMUSG00000021669;ENSMUSG00000053774;ENSMUSG00000021188;ENSMUSG00000005886;ENSMUSG00000024070;ENSMUSG00000020790;ENSMUSG00000024294;ENSMUSG00000027630;ENSMUSG00000027312;ENSMUSG00000034021;ENSMUSG00000031529;ENSMUSG00000026491;ENSMUSG00000021068;ENSMUSG00000057637;ENSMUSG00000017485;ENSMUSG00000026083;ENSMUSG00000074305;ENSMUSG00000030465;ENSMUSG00000091549;ENSMUSG00000022390;ENSMUSG00000020900;ENSMUSG00000004317;ENSMUSG00000045328;ENSMUSG00000045962;ENSMUSG00000005198;ENSMUSG00000031093;ENSMUSG00000040407;ENSMUSG00000042323;ENSMUSG00000034243;ENSMUSG00000021823;ENSMUSG00000012443;ENSMUSG00000017774;ENSMUSG00000031600;ENSMUSG00000043733;ENSMUSG00000034158;ENSMUSG00000031545;ENSMUSG00000022799;ENSMUSG00000042331;ENSMUSG00000016477;ENSMUSG00000025220;ENSMUSG00000027189;ENSMUSG00000031004;ENSMUSG00000027087;ENSMUSG00000061755;ENSMUSG00000021270;ENSMUSG00000040565;ENSMUSG00000004535;ENSMUSG00000041058;ENSMUSG00000026790;ENSMUSG00000019943;ENSMUSG00000033788;ENSMUSG00000059149;ENSMUSG00000033228;ENSMUSG00000070639;ENSMUSG00000027365;ENSMUSG00000021614;ENSMUSG00000040852;ENSMUSG00000024127;ENSMUSG00000035173;ENSMUSG00000011831;ENSMUSG00000014355;ENSMUSG00000024789;ENSMUSG00000055024;ENSMUSG00000069892;ENSMUSG00000025326;ENSMUSG00000013033;ENSMUSG00000030259;ENSMUSG00000041298;ENSMUSG00000024853;ENSMUSG00000029250;ENSMUSG00000027799;ENSMUSG00000032216;ENSMUSG00000034560;ENSMUSG00000032393;ENSMUSG00000028312;ENSMUSG00000002496;ENSMUSG00000024079;ENSMUSG00000022961;ENSMUSG00000031207;ENSMUSG00000020387;ENSMUSG00000027784;ENSMUSG00000024998;ENSMUSG00000026657;ENSMUSG00000027254;ENSMUSG00000038116;ENSMUSG00000022206;ENSMUSG00000026219;ENSMUSG00000043183;ENSMUSG00000062203;ENSMUSG00000048271;ENSMUSG00000032244;ENSMUSG00000040648;ENSMUSG00000053877;ENSMUSG00000032340;ENSMUSG00000063894;ENSMUSG00000038095;ENSMUSG00000040351;ENSMUSG00000001089;ENSMUSG00000093378;ENSMUSG00000028883;ENSMUSG00000056342;ENSMUSG00000036202;ENSMUSG00000032998;ENSMUSG00000049354;ENSMUSG00000019841;ENSMUSG00000030662;ENSMUSG00000020640;ENSMUSG00000021244;ENSMUSG00000002546;ENSMUSG00000022710;ENSMUSG00000040339;ENSMUSG00000034252;ENSMUSG00000042557;ENSMUSG00000045932;ENSMUSG00000063550;ENSMUSG00000018474;ENSMUSG00000038279;ENSMUSG00000001440;ENSMUSG00000029202;ENSMUSG00000025982;ENSMUSG00000062151;ENSMUSG00000024241;ENSMUSG00000030180;ENSMUSG00000021709;ENSMUSG00000054404;ENSMUSG00000055204;ENSMUSG00000031010;ENSMUSG00000024493;ENSMUSG00000021690;ENSMUSG00000021767;ENSMUSG00000039148;ENSMUSG00000037815;ENSMUSG00000033396;ENSMUSG00000025266;ENSMUSG00000041444;ENSMUSG00000035441;ENSMUSG00000028465;ENSMUSG00000059921;ENSMUSG00000053510;ENSMUSG00000050310;ENSMUSG00000045868;ENSMUSG00000029657;ENSMUSG00000057530;ENSMUSG00000026812;ENSMUSG00000029787;ENSMUSG00000038084;ENSMUSG00000014550;ENSMUSG00000038774;ENSMUSG00000040225;ENSMUSG00000029191;ENSMUSG00000019951;ENSMUSG00000034751;ENSMUSG00000037652;ENSMUSG00000035877;ENSMUSG00000033237;ENSMUSG00000020580;ENSMUSG00000016487;ENSMUSG00000034290;ENSMUSG00000056537;ENSMUSG00000003847;ENSMUSG00000017291;ENSMUSG00000014426;ENSMUSG00000028890;ENSMUSG00000032481;ENSMUSG00000048612;ENSMUSG00000039298;ENSMUSG00000022443;ENSMUSG00000028514;ENSMUSG00000024483;ENSMUSG00000034422;ENSMUSG00000034593;ENSMUSG00000046311;ENSMUSG00000074994;ENSMUSG00000023932;ENSMUSG00000043241;ENSMUSG00000060657;ENSMUSG00000002028;ENSMUSG00000036792;ENSMUSG00000105366;ENSMUSG00000040054;ENSMUSG00000004085;ENSMUSG00000020594;ENSMUSG00000040785;ENSMUSG00000067336;ENSMUSG00000031502;ENSMUSG00000070738;ENSMUSG00000018849;ENSMUSG00000026924;ENSMUSG00000049470;ENSMUSG00000021699;ENSMUSG00000032410;ENSMUSG00000036591;ENSMUSG00000037486;ENSMUSG00000006676;ENSMUSG00000063663;ENSMUSG00000028530;ENSMUSG00000026740;ENSMUSG00000040720;ENSMUSG00000078606;ENSMUSG00000041852;ENSMUSG00000006005;ENSMUSG00000013415;ENSMUSG00000063870;ENSMUSG00000033991;ENSMUSG00000015133;ENSMUSG00000001151;ENSMUSG00000023852;ENSMUSG00000032064;ENSMUSG00000032220;ENSMUSG00000023026;ENSMUSG00000038002;ENSMUSG00000020176;ENSMUSG00000028309;ENSMUSG00000040711;ENSMUSG00000057335;ENSMUSG00000041168;ENSMUSG00000041530;ENSMUSG00000050812;ENSMUSG00000022246;ENSMUSG00000024943;ENSMUSG00000041341;ENSMUSG00000042302;ENSMUSG00000066306;ENSMUSG00000022146;ENSMUSG00000058624;ENSMUSG00000053477;ENSMUSG00000037533;ENSMUSG00000031229;ENSMUSG00000022867;ENSMUSG00000057738;ENSMUSG00000038538;ENSMUSG00000025757;ENSMUSG00000026872;ENSMUSG00000058230;ENSMUSG00000020807;ENSMUSG00000004099;ENSMUSG00000005893;ENSMUSG00000030138;ENSMUSG00000022141;ENSMUSG00000065954;ENSMUSG00000002748;ENSMUSG00000100725;ENSMUSG00000038024;ENSMUSG00000029516;ENSMUSG00000026615;ENSMUSG00000054280;ENSMUSG00000027035;ENSMUSG00000027326;ENSMUSG00000035941;ENSMUSG00000015305;ENSMUSG00000026436;ENSMUSG00000033306;ENSMUSG00000030660;ENSMUSG00000064061;ENSMUSG00000020914;ENSMUSG00000074746;ENSMUSG00000062901;ENSMUSG00000040253;ENSMUSG00000002881;ENSMUSG00000021318;ENSMUSG00000016664;ENSMUSG00000038708;ENSMUSG00000020305;ENSMUSG00000031015;ENSMUSG00000025246;ENSMUSG00000038729;ENSMUSG00000023944;ENSMUSG00000004891;ENSMUSG00000036712;ENSMUSG00000040325;ENSMUSG00000066232;ENSMUSG00000040850;ENSMUSG00000016918;ENSMUSG00000020361;ENSMUSG00000003316

Found a total of 447 Data

Dataset ID	Fold Change	Inteferome Type	Treatment Time	Gene Name	Description	GenBank Accession	Ensembl ID	Probe ID
96	1.04902	I	24.0	Cpne3	copine III [Source:MGI Symbol;Acc:MGI:1917818]	AAH90632	ENSMUSG00000028228	1452814_at
368	1.9954419	II	4.0	Cttnbp2nl	CTTNBP2 N-terminal like [Source:MGI Symbol;Acc:MGI:1933137]	AAH06952	ENSMUSG00000062127	A_52_P481423
369	1.4935374	II	4.0	Cttnbp2nl	CTTNBP2 N-terminal like [Source:MGI Symbol;Acc:MGI:1933137]	AAH06952	ENSMUSG00000062127	A_52_P481423
370	1.5119257	II	4.0	Cttnbp2nl	CTTNBP2 N-terminal like [Source:MGI Symbol;Acc:MGI:1933137]	AAH06952	ENSMUSG00000062127	A_52_P481423
371	1.6491115	II	4.0	Cttnbp2nl	CTTNBP2 N-terminal like [Source:MGI Symbol;Acc:MGI:1933137]	AAH06952	ENSMUSG00000062127	A_52_P481423
288	1.3531733	I	6.0	Cttnbp2nl	CTTNBP2 N-terminal like [Source:MGI Symbol;Acc:MGI:1933137]	AAH06952	ENSMUSG00000062127	ILMN_1216335
288	1.2260351	I	6.0	Cttnbp2nl	CTTNBP2 N-terminal like [Source:MGI Symbol;Acc:MGI:1933137]	AAH06952	ENSMUSG00000062127	ILMN_2744138
289	-1.1809157	I	6.0	Dcaf7	DDB1 and CUL4 associated factor 7 [Source:MGI Symbol;Acc:MGI:1919083]	AAH48722	ENSMUSG00000049354	ILMN_2994895
368	4.711614	II	4.0	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:MGI Symbol;Acc:MGI:2442858]		ENSMUSG00000040296	A_52_P385536
370	3.5424604	II	4.0	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:MGI Symbol;Acc:MGI:2442858]		ENSMUSG00000040296	A_52_P385536
371	3.541529	II	4.0	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:MGI Symbol;Acc:MGI:2442858]		ENSMUSG00000040296	A_52_P385536
96	4.09787	I	24.0	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:MGI Symbol;Acc:MGI:2442858]		ENSMUSG00000040296	1456890_at
96	4.2513	I	24.0	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:MGI Symbol;Acc:MGI:2442858]		ENSMUSG00000040296	1436562_at
288	2.3700354	I	6.0	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:MGI Symbol;Acc:MGI:2442858]		ENSMUSG00000040296	ILMN_2717127
289	3.3079498	I	6.0	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:MGI Symbol;Acc:MGI:2442858]		ENSMUSG00000040296	ILMN_2717127
288	1.1203539	I	6.0	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:MGI Symbol;Acc:MGI:2442858]		ENSMUSG00000040296	ILMN_1251358
289	1.1084564	I	6.0	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:MGI Symbol;Acc:MGI:2442858]		ENSMUSG00000040296	ILMN_1251358
288	1.1341137	I	6.0	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:MGI Symbol;Acc:MGI:2442858]		ENSMUSG00000040296	ILMN_1234367
289	1.0811168	I	6.0	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:MGI Symbol;Acc:MGI:2442858]		ENSMUSG00000040296	ILMN_1234367
288	1.1645929	I	6.0	Dgkd	diacylglycerol kinase, delta [Source:MGI Symbol;Acc:MGI:2138334]	AAH48957	ENSMUSG00000070738	ILMN_1246148
370	1.3486706	II	4.0	Dio2	deiodinase, iodothyronine, type II [Source:MGI Symbol;Acc:MGI:1338833]	AAI25386	ENSMUSG00000007682	A_51_P208603
370	-1.2325758	II	4.0	Dip2b	DIP2 disco-interacting protein 2 homolog B (Drosophila) [Source:MGI Symbol;Acc:MGI:2145977]	AAI37859	ENSMUSG00000023026	A_52_P430169
288	-1.0337448	I	6.0	Dip2b	DIP2 disco-interacting protein 2 homolog B (Drosophila) [Source:MGI Symbol;Acc:MGI:2145977]	AAI37859	ENSMUSG00000023026	ILMN_2905040
96	-1.23269	I	24.0	Dixdc1	DIX domain containing 1 [Source:MGI Symbol;Acc:MGI:2679721]		ENSMUSG00000032064	1435207_at
289	1.4208829	I	6.0	Dock11	dedicator of cytokinesis 11 [Source:MGI Symbol;Acc:MGI:1923224]	CAM21480	ENSMUSG00000031093	ILMN_2684324
288	-1.1086943	I	6.0	Dpp8	dipeptidylpeptidase 8 [Source:MGI Symbol;Acc:MGI:1921638]	AAH59222	ENSMUSG00000032393	ILMN_1245869
96	4.4388	I	24.0	Dtx3l	deltex 3-like (Drosophila) [Source:MGI Symbol;Acc:MGI:2656973]	AAI37695	ENSMUSG00000049502	1439825_at
96	5.29697	I	24.0	Dtx3l	deltex 3-like (Drosophila) [Source:MGI Symbol;Acc:MGI:2656973]	AAI37695	ENSMUSG00000049502	1435208_at
288	3.6226869	I	6.0	Dtx3l	deltex 3-like (Drosophila) [Source:MGI Symbol;Acc:MGI:2656973]	AAI37695	ENSMUSG00000049502	ILMN_1220813
289	6.397274	I	6.0	Dtx3l	deltex 3-like (Drosophila) [Source:MGI Symbol;Acc:MGI:2656973]	AAI37695	ENSMUSG00000049502	ILMN_1220813
288	-1.0405275	I	6.0	Dysf	dysferlin [Source:MGI Symbol;Acc:MGI:1349385]	AAH43692	ENSMUSG00000033788	ILMN_3057828
96	1.02021	I	24.0	Dzip3	DAZ interacting protein 3, zinc finger [Source:MGI Symbol;Acc:MGI:1917433]	BAC30265	ENSMUSG00000064061	1444058_at
288	1.1078551	I	6.0	E2f3	E2F transcription factor 3 [Source:MGI Symbol;Acc:MGI:1096340]	CAI24678	ENSMUSG00000016477	ILMN_2743503
368	1.3528365	II	4.0	Efr3a	EFR3 homolog A (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1923990]		ENSMUSG00000015002	A_52_P271377
288	1.0372258	I	6.0	Efr3a	EFR3 homolog A (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1923990]		ENSMUSG00000015002	ILMN_1224418
288	1.1633178	I	6.0	Efr3a	EFR3 homolog A (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1923990]		ENSMUSG00000015002	ILMN_2694758
368	2.6944077	II	4.0	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2 [Source:MGI Symbol;Acc:MGI:1353449]	BAC26027	ENSMUSG00000024079	A_52_P559919
370	2.458004	II	4.0	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2 [Source:MGI Symbol;Acc:MGI:1353449]	BAC26027	ENSMUSG00000024079	A_52_P559919
371	2.6284852	II	4.0	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2 [Source:MGI Symbol;Acc:MGI:1353449]	BAC26027	ENSMUSG00000024079	A_52_P559919
11	5.516354	I	5.0	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2 [Source:MGI Symbol;Acc:MGI:1353449]	BAC26027	ENSMUSG00000024079	93672_at
96	2.3638	I	24.0	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2 [Source:MGI Symbol;Acc:MGI:1353449]	BAC26027	ENSMUSG00000024079	1422006_at
96	2.62301	I	24.0	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2 [Source:MGI Symbol;Acc:MGI:1353449]	BAC26027	ENSMUSG00000024079	1422005_at
96	3.43271	I	24.0	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2 [Source:MGI Symbol;Acc:MGI:1353449]	BAC26027	ENSMUSG00000024079	1440866_at
288	2.4353182	I	6.0	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2 [Source:MGI Symbol;Acc:MGI:1353449]	BAC26027	ENSMUSG00000024079	ILMN_1250410
289	5.145729	I	6.0	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2 [Source:MGI Symbol;Acc:MGI:1353449]	BAC26027	ENSMUSG00000024079	ILMN_1250410
288	1.0256172	I	6.0	Eif5b	eukaryotic translation initiation factor 5B [Source:MGI Symbol;Acc:MGI:2441772]	AAH60288	ENSMUSG00000026083	ILMN_2744399
289	1.26503	I	6.0	Elf4	E74-like factor 4 (ets domain transcription factor) [Source:MGI Symbol;Acc:MGI:1928377]	CAM18942	ENSMUSG00000031103	ILMN_1232925
288	-1.0498744	I	6.0	Elk4	ELK4, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:102853]		ENSMUSG00000026436	ILMN_1234710
289	-1.1144098	I	6.0	Elk4	ELK4, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:102853]		ENSMUSG00000026436	ILMN_1249219
96	1.06125	I	24.0	Ep300	E1A binding protein p300 [Source:MGI Symbol;Acc:MGI:1276116]		ENSMUSG00000055024	1434765_at
289	1.0989023	I	6.0	Ep400	E1A binding protein p400 [Source:MGI Symbol;Acc:MGI:1276124]	BAE25026	ENSMUSG00000029505	ILMN_2657066
289	1.0806587	I	6.0	Ep400	E1A binding protein p400 [Source:MGI Symbol;Acc:MGI:1276124]	BAE25026	ENSMUSG00000029505	ILMN_1233378
371	-1.1514581	II	4.0	Epm2aip1	EPM2A (laforin) interacting protein 1 [Source:MGI Symbol;Acc:MGI:1925031]	BAC65648	ENSMUSG00000046785	A_51_P482043
289	-1.1214359	I	6.0	Epm2aip1	EPM2A (laforin) interacting protein 1 [Source:MGI Symbol;Acc:MGI:1925031]	BAC65648	ENSMUSG00000046785	ILMN_1221110
289	-1.3858955	I	6.0	Fam102b	family with sequence similarity 102, member B [Source:MGI Symbol;Acc:MGI:3036259]	BAC32800	ENSMUSG00000040339	ILMN_1253691
289	-1.0910373	I	6.0	Fem1b	feminization 1 homolog b (C. elegans) [Source:MGI Symbol;Acc:MGI:1335087]	BAC65554	ENSMUSG00000032244	ILMN_1230162
288	2.5887415	I	6.0	Fmnl2	formin-like 2 [Source:MGI Symbol;Acc:MGI:1918659]	BAC37877	ENSMUSG00000036053	ILMN_2656268
289	2.2028205	I	6.0	Fmnl2	formin-like 2 [Source:MGI Symbol;Acc:MGI:1918659]	BAC37877	ENSMUSG00000036053	ILMN_2656268
288	1.2268661	I	6.0	Fmnl2	formin-like 2 [Source:MGI Symbol;Acc:MGI:1918659]	BAC37877	ENSMUSG00000036053	ILMN_2729198
289	1.213593	I	6.0	Fmnl2	formin-like 2 [Source:MGI Symbol;Acc:MGI:1918659]	BAC37877	ENSMUSG00000036053	ILMN_2729198
96	1.11593	I	24.0	Fndc3a	fibronectin type III domain containing 3A [Source:MGI Symbol;Acc:MGI:1196463]		ENSMUSG00000033487	1426903_at
289	-1.0508347	I	6.0	Frmd4a	FERM domain containing 4A [Source:MGI Symbol;Acc:MGI:1919850]	BAC41475	ENSMUSG00000026657	ILMN_2586777
288	-1.0730425	I	6.0	Frmd4a	FERM domain containing 4A [Source:MGI Symbol;Acc:MGI:1919850]	BAC41475	ENSMUSG00000026657	ILMN_1234263
288	1.2926787	I	6.0	Fyco1	FYVE and coiled-coil domain containing 1 [Source:MGI Symbol;Acc:MGI:107277]		ENSMUSG00000025241	ILMN_2750912
289	1.3461245	I	6.0	Fyco1	FYVE and coiled-coil domain containing 1 [Source:MGI Symbol;Acc:MGI:107277]		ENSMUSG00000025241	ILMN_2750912
288	-1.043709	I	6.0	Gas7	growth arrest specific 7 [Source:MGI Symbol;Acc:MGI:1202388]	BAE32603	ENSMUSG00000033066	ILMN_2683424
289	1.1799396	I	6.0	Gatad2b	GATA zinc finger domain containing 2B [Source:MGI Symbol;Acc:MGI:2443225]	BAC30997	ENSMUSG00000042390	ILMN_1251852
11	77.63879	I	5.0	Gbp3	guanylate binding protein 3 [Source:MGI Symbol;Acc:MGI:1926263]		ENSMUSG00000028268	103202_at
96	16.1992	I	24.0	Gbp3	guanylate binding protein 3 [Source:MGI Symbol;Acc:MGI:1926263]		ENSMUSG00000028268	1418392_a_at
288	7.619879	I	6.0	Gbp3	guanylate binding protein 3 [Source:MGI Symbol;Acc:MGI:1926263]		ENSMUSG00000028268	ILMN_1244513
289	18.445602	I	6.0	Gbp3	guanylate binding protein 3 [Source:MGI Symbol;Acc:MGI:1926263]		ENSMUSG00000028268	ILMN_1244513
288	7.5942016	I	6.0	Gbp3	guanylate binding protein 3 [Source:MGI Symbol;Acc:MGI:1926263]		ENSMUSG00000028268	ILMN_2918002
289	16.766977	I	6.0	Gbp3	guanylate binding protein 3 [Source:MGI Symbol;Acc:MGI:1926263]		ENSMUSG00000028268	ILMN_2918002
368	47.98351	II	4.0	Gbp7	guanylate binding protein 7 [Source:MGI Symbol;Acc:MGI:2444421]	EDL12059	ENSMUSG00000040253	A_51_P463846
370	36.759464	II	4.0	Gbp7	guanylate binding protein 7 [Source:MGI Symbol;Acc:MGI:2444421]	EDL12059	ENSMUSG00000040253	A_51_P463846
371	55.585686	II	4.0	Gbp7	guanylate binding protein 7 [Source:MGI Symbol;Acc:MGI:2444421]	EDL12059	ENSMUSG00000040253	A_51_P463846
11	31.648607	I	5.0	Gbp7	guanylate binding protein 7 [Source:MGI Symbol;Acc:MGI:2444421]	EDL12059	ENSMUSG00000040253	100880_at
96	10.6317	I	24.0	Gbp7	guanylate binding protein 7 [Source:MGI Symbol;Acc:MGI:2444421]	EDL12059	ENSMUSG00000040253	1434380_at
96	8.12325	I	24.0	Gbp7	guanylate binding protein 7 [Source:MGI Symbol;Acc:MGI:2444421]	EDL12059	ENSMUSG00000040253	1425156_at
288	2.8798828	I	6.0	Gbp7	guanylate binding protein 7 [Source:MGI Symbol;Acc:MGI:2444421]	EDL12059	ENSMUSG00000040253	ILMN_2860649
289	4.182024	I	6.0	Gbp7	guanylate binding protein 7 [Source:MGI Symbol;Acc:MGI:2444421]	EDL12059	ENSMUSG00000040253	ILMN_2860649
288	4.263924	I	6.0	Gbp7	guanylate binding protein 7 [Source:MGI Symbol;Acc:MGI:2444421]	EDL12059	ENSMUSG00000040253	ILMN_2860645
289	6.8032274	I	6.0	Gbp7	guanylate binding protein 7 [Source:MGI Symbol;Acc:MGI:2444421]	EDL12059	ENSMUSG00000040253	ILMN_2860645
289	-1.201891	I	6.0	Gfpt1	glutamine fructose-6-phosphate transaminase 1 [Source:MGI Symbol;Acc:MGI:95698]		ENSMUSG00000029992	ILMN_2437470
289	-1.1564305	I	6.0	Glg1	golgi apparatus protein 1 [Source:MGI Symbol;Acc:MGI:104967]	CAA73066	ENSMUSG00000003316	ILMN_1246601
289	-1.1467779	I	6.0	Glg1	golgi apparatus protein 1 [Source:MGI Symbol;Acc:MGI:104967]	CAA73066	ENSMUSG00000003316	ILMN_1253692
96	1.12989	I	24.0	Gli3	GLI-Kruppel family member GLI3 [Source:MGI Symbol;Acc:MGI:95729]	CAA64543	ENSMUSG00000021318	1450525_at
289	1.1379677	I	6.0	Gm608	predicted gene 608 [Source:MGI Symbol;Acc:MGI:2685454]		ENSMUSG00000068284	ILMN_2450676
288	-1.1544942	I	6.0	Golga2	golgi autoantigen, golgin subfamily a, 2 [Source:MGI Symbol;Acc:MGI:2139395]	AAH11407	ENSMUSG00000002546	ILMN_2715198
